0,1,2,3,4,5,6
-0.626765166575144,-2.6463591193743157,-1.4889967613149322,-0.697140471861396,0.0,0.0,0.0
-0.49959319809500113,-0.2590436638160687,0.04638003406241716,-0.15980005265068825,0.0,0.0,0.0
0.25377901952710613,0.3353683057142604,-0.8640969228389465,0.03651274320727656,0.0,0.0,0.0
-0.03622311155901567,-1.3355091860119397,-1.210983169659013,0.6667812561566341,0.0,0.0,1.0
-0.6536519541432746,0.6621388189394357,-0.03140144212969634,1.83641731227321,0.0,0.0,0.0
-1.4257827418369373,0.21500446306782442,1.3256627022969047,0.5618904606961754,0.0,0.0,0.0
-1.0373880117281193,1.7832742296067878,-0.6109988451183589,-0.27256450105219,0.0,0.0,0.0
0.7822838924242208,0.7223690996701673,-0.3782979715691544,0.31286875773628675,0.0,0.0,1.0
-1.7186030812495732,-0.9001303493964417,-1.1944821265138288,-1.0632468084440618,0.0,0.0,0.0
0.5380354322446608,2.54618340932918,-0.6459035357836634,-0.43979289103110136,0.0,0.0,0.0
-2.168443910250552,0.6117897468618998,0.12185436569896199,0.13719446745506034,0.0,0.0,0.0
0.14606611104703446,1.3776640827586992,0.20199453097723036,-0.3005566657677396,0.0,0.0,0.0
1.2916055053909397,-1.6250264066424536,-0.7069604830544032,0.4144881077389629,0.0,0.0,1.0
-1.078179482177595,0.691786842978105,-0.6759810391578576,1.1339533986214811,0.0,0.0,1.0
0.8087657810129164,0.7672832439159404,-1.2756295098422517,1.1299274228039997,0.0,0.0,0.0
-0.03776315356585651,0.8564013664208022,-0.027499116586105647,-0.5552763678510402,0.0,0.0,0.0
1.2776450196244875,-0.6123211725046902,1.212112029895968,-1.659264859938841,0.0,0.0,1.0
-1.0296834142542375,1.7956370406277984,-0.07934340052977035,1.0277727156805825,0.0,0.0,0.0
-1.0319943027463154,1.8080137176688673,-0.5506781491424816,0.7530328192632144,0.0,0.0,0.0
-0.9127837226897901,1.3477835668040457,-0.8484716779947908,-0.7448386066744929,0.0,0.0,0.0
1.179049094849664,-0.758832480091049,-0.5133209894491023,0.3725024569540076,0.0,0.0,0.0
-1.5914401694228002,-0.3294715722260611,-1.0852739931416717,-0.05704302538629929,0.0,0.0,0.0
1.7801057522952297,-1.0790450996817234,0.6810554103002019,0.113585170655444,0.0,0.0,1.0
1.3286469345152014,0.8664445918461428,-0.5859537507404585,-0.6805296494385696,0.0,0.0,1.0
-0.9769152918106043,-1.5360042089551853,0.5188490733289598,0.5891200112545089,0.0,0.0,0.0
-0.5821574208036159,1.8720342929499931,-1.2258114837166578,-0.38387738143731437,0.0,0.0,0.0
-0.1128780889994743,-0.7582546482585861,-2.0256541810010824,-1.6682928219682023,0.0,0.0,0.0
-0.5473317909950365,-1.2367761935961539,-0.8753345858999482,1.1273980717093233,0.0,0.0,1.0
-0.9771993341318226,-0.06252078736321262,0.1582524783571403,-0.5704770662052635,0.0,0.0,0.0
1.1804187915548263,-1.6835133878567379,0.0186347337002574,1.9241787241347639,0.0,0.0,1.0
0.4366479879035486,1.2978410489222927,0.2993991306297263,0.44212613068995016,0.0,0.0,1.0
-1.065074727433329,-0.5494892259406113,1.019166707242735,1.1940471721401258,0.0,0.0,1.0
0.43100300624068555,1.0649949192329462,-1.4805246658362072,-0.29481779291090415,0.0,0.0,0.0
-0.08186344900920668,0.13687628050329975,0.527250517042624,-2.5828588354494224,0.0,0.0,0.0
-1.631943664335305,0.28844446319985784,-0.1497303631617773,-1.116923118462003,0.0,0.0,0.0
-0.8963720933078836,-0.6691375526227263,-1.3612522871142119,-0.4372931169432498,0.0,0.0,0.0
0.5633517350562806,-0.3679998656027051,-1.4898204739742609,0.3204607745217684,0.0,0.0,1.0
-0.377702280012817,0.7942701860787346,-1.6030122854043107,-0.3659343549193955,0.0,0.0,0.0
1.4889788242260384,-0.7387933807373916,0.5541029016715074,0.3092378509837769,0.0,0.0,1.0
-0.7579563265337959,-0.4835501763345396,-0.04090860540631892,0.28707538724956133,0.0,0.0,0.0
0.4249183594402738,-1.7031312719458918,-1.128858186669653,-0.3576899498997621,0.0,0.0,0.0
0.5550745219485844,0.7191642076233122,0.5245890392114437,0.8672913809888201,0.0,0.0,1.0
1.446449142395475,-0.1656273281537199,-0.38064677196153685,-0.6352191427190474,0.0,0.0,1.0
1.595964538349257,-0.06658637202821018,-1.4711349749837213,-1.3903719107894223,0.0,0.0,1.0
-0.3009776215837061,-0.08125346150994676,0.7205011646369591,0.8142110181675248,0.0,0.0,1.0
0.0009195015748758407,0.9516925238365848,0.6527131438038483,0.6742639484270585,0.0,0.0,1.0
0.5360466288683474,-0.6820700693469768,0.03331985834952706,-0.18261029845079335,0.0,0.0,1.0
0.9328029541382056,-0.8847639596418412,1.0383173843668394,0.5202266679133523,0.0,0.0,1.0
0.7060317032446047,0.27430038458836625,0.9399827725824539,0.4414070383676529,0.0,0.0,1.0
0.17285112465071611,-0.25003341616648683,-0.3729170616587402,0.7134778839851963,0.0,0.0,1.0
-0.019588111566680087,-0.15489729076501663,-0.13404655644010066,-1.421695194768942,0.0,0.0,0.0
-0.5732430924866917,-0.3119544123619835,1.115193354887778,-1.9826597483023807,0.0,0.0,0.0
-0.5241538444001,-1.0776188275313592,0.06588326868687636,1.1903514628980392,0.0,0.0,1.0
1.1043909133694387,3.126910915183529,0.29018493956402824,2.030364890494143,0.0,0.0,1.0
-0.8293944984238111,0.8968715348033691,1.910591412288082,-0.4256218016689829,0.0,0.0,0.0
-1.4474035814195916,-0.43111573262359304,0.8227545269907407,-0.11684269906599634,0.0,0.0,0.0
0.16490644762468099,-0.561304592611476,0.5740440740129649,0.6600202500152664,0.0,0.0,1.0
-1.4698109096360539,-1.1184944808689308,-2.389717679375035,1.5722738610251994,0.0,0.0,1.0
-0.7122878729608556,0.7229663467591869,-1.563128375457638,-0.6836986330367476,0.0,0.0,1.0
0.3445991421883647,-0.9076979447023072,1.408721491547786,0.8253747278164799,0.0,0.0,1.0
-0.5625068255882327,1.224464164791402,0.3001299987643643,-0.9235961744053213,0.0,0.0,0.0
-0.44240686323840345,0.6462373126342378,-0.14092805425490315,-0.4798705005434106,0.0,0.0,0.0
2.308921993133951,-2.207934873628928,-1.048066654264358,0.3223797659167658,0.0,0.0,1.0
-1.144671228219231,0.5373179388982743,0.22386108370540514,-0.43659746671681177,0.0,0.0,0.0
-0.37028176251443545,-0.8865497048019535,-0.8638907499683653,-1.2597767884527755,0.0,0.0,0.0
-1.5365690531776364,-0.17156537825894336,-0.11258501366300806,-0.13480832249818697,0.0,0.0,0.0
-0.4379343570955258,-0.6591699198312936,-0.22534180926641892,-0.5079062524993063,0.0,0.0,0.0
-1.1448699836912248,1.2599539364078214,-0.2037488761904456,-0.9605983913327607,0.0,0.0,0.0
0.4497320627812511,0.021246663176311312,0.5796814940352769,-1.4371170195948215,0.0,0.0,0.0
0.1943450554943207,-0.6205774851827388,0.17773599339597954,0.6704647184772081,0.0,0.0,1.0
-0.9578839921239511,-0.9008261544057274,1.4301028368184778,0.26283096749310136,0.0,0.0,0.0
