0,1,2,3,4,5,6
1.4661368922417577,0.1972666910240691,0.7871961315725815,-0.1107549743377861,-0.2396295903806325,0.4010639449254759,1.0
1.8198123450595904,-0.4885300517850363,-0.8044530744333194,0.8994725753941516,0.1893973375316146,-0.05749639348776887,1.0
-0.582524695614966,1.5223839164514132,-1.2195281496750865,-0.23543312082327145,0.18661938738953782,0.6859445251846957,0.0
-1.8469069718335074,-0.9981612999158762,1.6148693340124616,-0.3769893023370303,-0.3036631809468658,0.3485734618622079,0.0
0.7914496579377173,-1.7512890535834866,-0.5032571340315605,-0.49492753797484224,-0.5538371830646488,0.28127122415546263,0.0
-1.3150282228382038,-1.88803539637032,1.4725029168280495,-0.7003912973498568,-0.06993650535573769,-0.0022449989204755914,0.0
0.15575837343000343,0.16272631413175606,-0.40028377949721855,-0.45403540142799104,-1.7418232849012008,0.10048142101923202,0.0
0.10209451604819415,-0.0461012209007961,1.2502377298605418,-1.437668264142913,-0.9621358426333166,-0.23791940025491465,1.0
1.861682776637706,-1.0546457571745573,0.19085884002054468,0.43015709774729927,-0.8998753413903875,0.05755199437351918,1.0
-0.09420193109016435,-0.6577162143961952,1.3364141406747343,0.1961726142108188,0.1319116866536751,-0.7563106548299582,1.0
-1.3517856410416509,0.5538219038718306,0.3773583027280337,0.738817258025084,1.4217491162213107,-0.9110115049721463,0.0
-1.4489172867582414,0.7984270344087532,-0.5096550869727069,-1.4082089654298067,1.411670400151204,-0.9644720812605583,0.0
-0.3737314476387786,0.3182540675196372,-0.8598266063163743,-0.8866027067499055,-0.5219990510188137,1.0207657723368633,0.0
-1.2820605395855245,0.5209859819175757,1.8578384206361558,1.573020016774368,-1.5268799043523034,0.3965152928057778,0.0
-0.7019535917482025,1.7588432339508624,-0.8848685575725304,-0.6692034070047795,-0.8828204741699263,1.232334844035359,0.0
-1.7952125084199462,-0.975911426077321,3.0788546399865964,0.9512078597255766,-0.49675070766007473,-0.4378703211215357,0.0
-0.7032860731224605,0.26582449677261744,0.2688112720771237,1.2433191111573765,-0.9692496305521252,-1.4913335942596626,0.0
0.8025450075019959,0.42602467305498415,-0.25173115593989565,-1.2098839900978666,-0.6731695948512689,-0.6867592530117844,1.0
0.8830655291169994,0.2894459937199946,0.8913124802946016,-0.11245605547638776,0.7570719419230462,-0.504445215591136,1.0
1.422243530916938,0.5355292488081151,0.09723759918915961,-0.8961431020655842,-1.6077844070215113,-0.43576952592976936,1.0
-1.1061310359906025,-1.4594744525299774,0.562720124666878,0.14959368289539912,-0.6310588182033499,0.4830632116112416,0.0
0.7641468591323779,1.1627513545108101,-0.5193583179579624,0.26756041685721826,0.7251372339423464,1.7431889516629733,1.0
0.6416669191030899,0.3309991990331363,0.059930687777614775,-0.9751673778437668,0.5436917452847112,-0.1741586280592998,1.0
1.407824450277564,1.2727133158321122,-0.35424078154538424,1.2274854128684192,-0.8297320390149954,-0.3401126874544541,1.0
0.16233314377393399,0.7486423941849734,0.12290871380969745,0.10798662212793443,1.1123064563671419,0.18428475858090834,1.0
-1.5660380655613093,1.5133755013258787,-1.7490397507294588,1.2767839336433433,-1.4760524281998528,-0.8916855422600759,0.0
-0.0607329350931707,-0.7249805601367896,0.3900637946704973,-0.40834024730409574,1.5658195923751654,-0.4803953160934565,1.0
1.9258571086996472,-1.1848044237928832,1.6981308471642602,-0.8144102667908372,1.2972432459247054,-0.7339889791823687,1.0
